cmd,duration_s,model,returncode,run_id,status,tag
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 32 --ib-max-contexts 6000 --stride 1 --seed 111 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl32-ctx6000-s1-sd111-bs2000-a0p05-78023bfb176c\lorenz63-n3-k5-cl32-ctx6000-s1-sd111-bs2000-a0p05-78023bfb176c.json,7.863,lorenz63,0,78023bfb176c,OK,lorenz63-n3-k5-cl32-ctx6000-s1-sd111-bs2000-a0p05-78023bfb176c
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 32 --ib-max-contexts 9000 --stride 1 --seed 111 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl32-ctx9000-s1-sd111-bs2000-a0p05-844aa412a601\lorenz63-n3-k5-cl32-ctx9000-s1-sd111-bs2000-a0p05-844aa412a601.json,7.347,lorenz63,0,844aa412a601,OK,lorenz63-n3-k5-cl32-ctx9000-s1-sd111-bs2000-a0p05-844aa412a601
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 32 --ib-max-contexts 6000 --stride 1 --seed 333 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl32-ctx6000-s1-sd333-bs2000-a0p05-0aee36789bda\lorenz63-n3-k5-cl32-ctx6000-s1-sd333-bs2000-a0p05-0aee36789bda.json,7.617,lorenz63,0,0aee36789bda,OK,lorenz63-n3-k5-cl32-ctx6000-s1-sd333-bs2000-a0p05-0aee36789bda
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 32 --ib-max-contexts 9000 --stride 1 --seed 333 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl32-ctx9000-s1-sd333-bs2000-a0p05-cff42d3fc836\lorenz63-n3-k5-cl32-ctx9000-s1-sd333-bs2000-a0p05-cff42d3fc836.json,7.649,lorenz63,0,cff42d3fc836,OK,lorenz63-n3-k5-cl32-ctx9000-s1-sd333-bs2000-a0p05-cff42d3fc836
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 32 --ib-max-contexts 6000 --stride 2 --seed 111 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl32-ctx6000-s2-sd111-bs2000-a0p05-05211c73a23e\lorenz63-n3-k5-cl32-ctx6000-s2-sd111-bs2000-a0p05-05211c73a23e.json,7.093,lorenz63,0,05211c73a23e,OK,lorenz63-n3-k5-cl32-ctx6000-s2-sd111-bs2000-a0p05-05211c73a23e
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 32 --ib-max-contexts 9000 --stride 2 --seed 111 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl32-ctx9000-s2-sd111-bs2000-a0p05-c75443002f7e\lorenz63-n3-k5-cl32-ctx9000-s2-sd111-bs2000-a0p05-c75443002f7e.json,7.179,lorenz63,0,c75443002f7e,OK,lorenz63-n3-k5-cl32-ctx9000-s2-sd111-bs2000-a0p05-c75443002f7e
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 32 --ib-max-contexts 6000 --stride 2 --seed 333 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl32-ctx6000-s2-sd333-bs2000-a0p05-a61671748858\lorenz63-n3-k5-cl32-ctx6000-s2-sd333-bs2000-a0p05-a61671748858.json,7.403,lorenz63,0,a61671748858,OK,lorenz63-n3-k5-cl32-ctx6000-s2-sd333-bs2000-a0p05-a61671748858
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 32 --ib-max-contexts 9000 --stride 2 --seed 333 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl32-ctx9000-s2-sd333-bs2000-a0p05-5dc9f4813849\lorenz63-n3-k5-cl32-ctx9000-s2-sd333-bs2000-a0p05-5dc9f4813849.json,7.307,lorenz63,0,5dc9f4813849,OK,lorenz63-n3-k5-cl32-ctx9000-s2-sd333-bs2000-a0p05-5dc9f4813849
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 64 --ib-max-contexts 6000 --stride 1 --seed 111 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl64-ctx6000-s1-sd111-bs2000-a0p05-4eb473ad3391\lorenz63-n3-k5-cl64-ctx6000-s1-sd111-bs2000-a0p05-4eb473ad3391.json,7.718,lorenz63,0,4eb473ad3391,OK,lorenz63-n3-k5-cl64-ctx6000-s1-sd111-bs2000-a0p05-4eb473ad3391
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 64 --ib-max-contexts 9000 --stride 1 --seed 111 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl64-ctx9000-s1-sd111-bs2000-a0p05-f82887cd9b23\lorenz63-n3-k5-cl64-ctx9000-s1-sd111-bs2000-a0p05-f82887cd9b23.json,7.809,lorenz63,0,f82887cd9b23,OK,lorenz63-n3-k5-cl64-ctx9000-s1-sd111-bs2000-a0p05-f82887cd9b23
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 64 --ib-max-contexts 6000 --stride 1 --seed 333 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl64-ctx6000-s1-sd333-bs2000-a0p05-507325ee3eb9\lorenz63-n3-k5-cl64-ctx6000-s1-sd333-bs2000-a0p05-507325ee3eb9.json,7.797,lorenz63,0,507325ee3eb9,OK,lorenz63-n3-k5-cl64-ctx6000-s1-sd333-bs2000-a0p05-507325ee3eb9
C:\Users\KOMFIG\anaconda3\python.exe -m cli analyze-cond --train C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_train.txt --holdout C:\omega\omega\corpora\lorenz_sigma10_rho28\lorenz_sigma10_rho28_tail.txt --mode words --label-mode ib --n 3 --k_ctx 5 --ib-clusters 64 --ib-max-contexts 9000 --stride 1 --seed 333 --bootstrap 2000 --alpha 0.05 --out-json C:\omega\omega\runs\lorenz63\lorenz63-n3-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-76f56631d872\lorenz63-n3-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-76f56631d872.json,7.454,lorenz63,0,76f56631d872,OK,lorenz63-n3-k5-cl64-ctx9000-s1-sd333-bs2000-a0p05-76f56631d872
